Name,=+971 4 4225666,callmodalpad,Number,Address,Number2
AkbarsIndianRestaurant,#ERROR!,#ERROR!,97142288789,,
StTropezBistroRestaurant,#ERROR!,#ERROR!,97143413415,,
Aangan,#ERROR!,#ERROR!,97143599992,,
LaPlaza,#ERROR!,#ERROR!,97143877777,,
LamarRestaurant,#ERROR!,#ERROR!,97146079000,,
Napa,#ERROR!,#ERROR!,97143668888,,
LeMatinFrancais,#ERROR!,#ERROR!,97142235459,,
Nezessaussi,#ERROR!,#ERROR!,97144285927,,
BrauhausGermanBarAndRestaurant,#ERROR!,#ERROR!,97143455888,,
AbadiRestaurant,#ERROR!,#ERROR!,97142717945,,
AhmedEssaRestaurant,#ERROR!,#ERROR!,97142719269,,
AbdulNadirJaffarRestaurant,#ERROR!,#ERROR!,97142734429,,
Ushna,#ERROR!,#ERROR!,97143686506,,
Ella,#ERROR!,#ERROR!,97145012526,,
AjmanTandoorRestaurant,#ERROR!,#ERROR!,97143211778,,
AbuNasirRestaurant,#ERROR!,#ERROR!,97142252054,,
AlTabakRestaurant,#ERROR!,#ERROR!,97142277320,,
AlKhareefRestaurant,#ERROR!,#ERROR!,97143472749,,
AliBinEidAlMarriRestaurant,#ERROR!,#ERROR!,97142261489,,
AlFahidiRestaurant,#ERROR!,#ERROR!,97143937754,,
AlMadhaniRestaurant,#ERROR!,#ERROR!,97143935391,,
AlFajerRestaurant,#ERROR!,#ERROR!,97143518368,,
AlFalahRestaurant,#ERROR!,#ERROR!,97143521974,,
ASahria,#ERROR!,#ERROR!,97142239000,,
AAfwajRestaurant,#ERROR!,#ERROR!,97142892099,,
AMuntadaRestaurant,#ERROR!,#ERROR!,97142723780,,
AlAmeenStarRestaurant,#ERROR!,#ERROR!,97143966189,,
ANabaRestaurant,#ERROR!,#ERROR!,97142662423,,
AlAwirRestaurant,#ERROR!,#ERROR!,97142870139,,
AlHelal&FiveStarRestaurant,#ERROR!,#ERROR!,97143969530,,
AlBadhiyaRestaurant,#ERROR!,#ERROR!,97148836422,,
AlTabakRestaurant,#ERROR!,#ERROR!,97143311725,,
AllbtihalRestaurant,#ERROR!,#ERROR!,97143311170,,
AlBarRestaurant,#ERROR!,#ERROR!,97143474824,,
AlKawakebRestaurant,#ERROR!,#ERROR!,97143933089,,
AlBateenRestaurant&Cafeteria,#ERROR!,#ERROR!,97142296366,,
Ashas,#ERROR!,#ERROR!,97143240000,,
Dynasty,#ERROR!,#ERROR!,97145061148,,
EmpireRestaurant,#ERROR!,#ERROR!,97142635539,,
BurgerWorld,#ERROR!,#ERROR!,97143388710,,
FahidRestaurant,#ERROR!,#ERROR!,97142260871,,
BrewstersTrailsRestaurant,#ERROR!,#ERROR!,97143240065,,
BabalNajafRestaurant,#ERROR!,#ERROR!,97142954345,,
DabbawalaRestaurant,#ERROR!,#ERROR!,97143979516,,
Dakshin,#ERROR!,#ERROR!,97142278888,,
CasaOnGoa,#ERROR!,#ERROR!,97143931999,,
Bikanervala,#ERROR!,#ERROR!,97143968813,,
BakhitAhmedBakhitRestaurant,#ERROR!,#ERROR!,97142711357,,
BurgerFuel,#ERROR!,#ERROR!,97143253416,,
CentreMarketRestaurant,#ERROR!,#ERROR!,97142266728,,
DosaPlaza,#ERROR!,#ERROR!,97143795990,,
CeylonBakeHouseRestaurantLLC,#ERROR!,#ERROR!,97142634339,,
Claypot,#ERROR!,#ERROR!,97144078000,,
BrunaiRestaurant,#ERROR!,#ERROR!,97143420203,,
Dawwat,#ERROR!,#ERROR!,97143939773,,
Barrels,#ERROR!,#ERROR!,97143598888,,
ChuckE.Cheese's,#ERROR!,#ERROR!,97144253530,,
ColorsExpress,#ERROR!,#ERROR!,97143411101,,
CyrcusPopcorn,#ERROR!,#ERROR!,97142289711,,
DajenRestaurant,#ERROR!,#ERROR!,97143310313,,
DeliExpress,#ERROR!,#ERROR!,97143412483,,
RupeeRoomExpress,#ERROR!,#ERROR!,97142203445,,
FatayerAlaAlTayerCafeteria&Restaurant,#ERROR!,#ERROR!,97142972080,,
CapriItalianGrill,#ERROR!,#ERROR!,97143314673,,
LeBistro,#ERROR!,#ERROR!,97143685876,,
Griller,#ERROR!,#ERROR!,97143255990,,
LittleCaesarsPizza,#ERROR!,#ERROR!,97143669962,,
LittleCaesarsPizza,#ERROR!,#ERROR!,97143516660,,
MilleMigliaCafe,#ERROR!,#ERROR!,97143316288,,
NewYorkFries,#ERROR!,#ERROR!,97142949242,,
HostFastFood,#ERROR!,#ERROR!,97142274174,,
NewYorkFries,#ERROR!,#ERROR!,97143411102,,
NewYorkFries,#ERROR!,#ERROR!,97144255935,,
Mak'sCorner,#ERROR!,#ERROR!,97143344416,,
Kudu,#ERROR!,#ERROR!,97143908722,,
MalikBurgerRestaurant,#ERROR!,#ERROR!,97143443318,,
SterlingFriedChicken,#ERROR!,#ERROR!,97142621144,,
Sugoi,#ERROR!,#ERROR!,97143669784,,
Subs&SaladsRestaurant(LLC),#ERROR!,#ERROR!,97148853666,,
Subway,#ERROR!,#ERROR!,97142329559,,
Subway,#ERROR!,#ERROR!,97143307926,,
Subway,#ERROR!,#ERROR!,97144226404,,
SalaThaiBurjumanCentre,#ERROR!,#ERROR!,97143520465,,
Subway,#ERROR!,#ERROR!,97144230744,,
Subway,#ERROR!,#ERROR!,97144252264,,
Santinos,#ERROR!,#ERROR!,97142230181,,
AlFaiRestaurant,#ERROR!,#ERROR!,97143440533,,
Subway,#ERROR!,#ERROR!,97143398808,,
Subway,#ERROR!,#ERROR!,97142950168,,
TexasChicken,#ERROR!,504904199,504904199,,
BijohnRestaurant,#ERROR!,#ERROR!,97143445636,,
WaterparkRestaurant,#ERROR!,#ERROR!,97144262626,,
BulwagangFilipinoRestaurant,#ERROR!,#ERROR!,97143374029,,
ContinentalStarRestaurant,#ERROR!,#ERROR!,97143355722,,
WimpyRestaurant,#ERROR!,#ERROR!,97142351210,,
365RestaurantLLC,#ERROR!,#ERROR!,97143496365,,
NewYorkFries,#ERROR!,#ERROR!,97142845523,,
ImperialDragon,#ERROR!,#ERROR!,97143553555,,
Cindys-GoldenForkRestaurant,#ERROR!,#ERROR!,97143460170,,
FistangPinoy,#ERROR!,#ERROR!,97142501111,,
FryerTuckFish&Chips,#ERROR!,#ERROR!,97143444228,,
AlShindagah,#ERROR!,#ERROR!,97142270000,,
KabalenRestaurant,#ERROR!,#ERROR!,97143978839,,
Kanto,#ERROR!,#ERROR!,97145012567,,
MirdiffFish&Chips,#ERROR!,#ERROR!,97142881812,,
OliveGourmetRestaurant,#ERROR!,#ERROR!,97143558013,,
TheFishAndChipsRoom,#ERROR!,#ERROR!,97144270443,,
Baran,#ERROR!,#ERROR!,97142336400,,
NewYorkFries,#ERROR!,509733053,509733053,,
NewYorkFries,#ERROR!,#ERROR!,97143398302,,
NewYorkFries,#ERROR!,#ERROR!,97143369311,,
SendanRestaurant&Cafeteria,#ERROR!,#ERROR!,97143350705,,
Daimon,#ERROR!,#ERROR!,97143369561,,
TipananRestaurant,#ERROR!,#ERROR!,97142957411,,
FiestaFilipinoRestaurant,#ERROR!,#ERROR!,97143344121,,
NewYorkFries,#ERROR!,#ERROR!,97142329770,,
Chowking,#ERROR!,#ERROR!,97142567844,,
NewYorkFries,#ERROR!,#ERROR!,97142949242,,
Cocos,#ERROR!,#ERROR!,97142953777,,
TexasRoadhouse,#ERROR!,#ERROR!,97142989043,,
ChinaTimes,#ERROR!,#ERROR!,97142952515,,
BlueFlame,#ERROR!,#ERROR!,97142308459,,
Fujiyama,#ERROR!,#ERROR!,97142955627,,
SalaamNamaste,#ERROR!,#ERROR!,97143234000,,
CharleysGrilledSubs,#ERROR!,#ERROR!,97142957969,,
Fruitesca,#ERROR!,#ERROR!,97142949140,,
L'Auberge,#ERROR!,#ERROR!,97142950208,,
TGIFriday's,#ERROR!,#ERROR!,97142943100,,
Gazebo,#ERROR!,#ERROR!,97142566999,,
Hardee's,#ERROR!,600569000,600569000,,
LondonFishAndChips,#ERROR!,#ERROR!,97142945400,,
NomadRestaurant,#ERROR!,#ERROR!,97142308571,,
McDonald's,#ERROR!,600588885,600588885,,
MagicCorn,#ERROR!,#ERROR!,97142954959,,
KaramExpress,#ERROR!,#ERROR!,97142944040,,
Vanellis,#ERROR!,#ERROR!,97142952511,,
Zurna,#ERROR!,#ERROR!,97143285043,,
TurkishVillageRestaurant,#ERROR!,#ERROR!,97143449955,,
KrisKros,#ERROR!,#ERROR!,97144539994,,
CravinCajun,#ERROR!,#ERROR!,97143049000,,
Spin,#ERROR!,#ERROR!,97143707707,,
LaTerrazza,#ERROR!,#ERROR!,97144282000,,
NobuDubai,#ERROR!,#ERROR!,97144260760,,
SaleroTapas&Bodega,#ERROR!,#ERROR!,97144095888,,
Pulcinella,#ERROR!,#ERROR!,97144289999,,
At.Mosphere,#ERROR!,#ERROR!,97148883828,,
MaisonMathisArabianRanches,#ERROR!,#ERROR!,97144501313,,
LaSerre,#ERROR!,#ERROR!,97144286969,,
RajuOmlet,#ERROR!,#ERROR!,97143885522,,
SocialHouse,#ERROR!,#ERROR!,97143398640,,
ClintonStreetBakingCompany,#ERROR!,#ERROR!,97144281331,,
AtelierM,#ERROR!,#ERROR!,97144507766,,
CaliforniaPizzaKitchen,#ERROR!,#ERROR!,97143399099,,
Qbara,#ERROR!,#ERROR!,97147092500,,
AlHadheerah,#ERROR!,#ERROR!,97148326699,,
AlFanar,#ERROR!,#ERROR!,97142329966,,
AssiaInWok,#ERROR!,#ERROR!,97144342506,,
Kanpai,#ERROR!,#ERROR!,97144419262,,
Cave,#ERROR!,#ERROR!,97144447111,,
Fume,#ERROR!,#ERROR!,97144215669,,
Leila,#ERROR!,#ERROR!,97144483384,,
SaporiDiBice,#ERROR!,#ERROR!,97143442550,,
DonAlfonso1890,#ERROR!,#ERROR!,97144438215,,
ElSur,#ERROR!,#ERROR!,97143997700,,
KatsuyaByStarck,#ERROR!,#ERROR!,97143153633,,
Watatsumi,#ERROR!,#ERROR!,97143993373,,
Mekong,#ERROR!,#ERROR!,97145678888,,
ChoixPatisserie&Restaurant,#ERROR!,#ERROR!,97147011136,,
MarcoPierreWhiteGrill,#ERROR!,#ERROR!,97144447111,,
BaitAlBahar,#ERROR!,#ERROR!,97143944441,,
RedShrimps,#ERROR!,#ERROR!,97142888659,,
SakeNoHana,#ERROR!,#ERROR!,97144327808,,
IzelRestaurant,#ERROR!,#ERROR!,97144447111,,
PantryCafe,#ERROR!,#ERROR!,97143883868,,
Table9,#ERROR!,#ERROR!,97142127551,,
IrisDubai,#ERROR!,#ERROR!,97149511442,,
BurgerFuel,#ERROR!,#ERROR!,97143318336,,
EatGreekKouzina,#ERROR!,#ERROR!,97144305249,,
TimesOfArabia,#ERROR!,#ERROR!,97144517500,,
BurgerFuel,#ERROR!,#ERROR!,97143549691,,
Mayrig,#ERROR!,#ERROR!,97144539945,,
FuegoContemporaryMexicanKitchen,#ERROR!,#ERROR!,97144490977,,
BigEasyBar&Grill,#ERROR!,#ERROR!,97144251000,,
RamadanMarquee,#ERROR!,#ERROR!,97143172222,,
CenterCut,#ERROR!,#ERROR!,97143722222,,
GauchosNewMenu,#ERROR!,#ERROR!,97144227898,,
SassCafe,#ERROR!,#ERROR!,97143527722,,
JamiesItalian,#ERROR!,#ERROR!,97142329969,,
CenterCut,#ERROR!,#ERROR!,97143722323,,
Stay,#ERROR!,#ERROR!,97144401010,,
NoireDubai,#ERROR!,#ERROR!,97143118316,,
KetchupDubai,#ERROR!,#ERROR!,97143638595,,
QasrAlSultan,#ERROR!,#ERROR!,97144575555,,
MassaadFarm-to-Table,#ERROR!,#ERROR!,97143629002,,
WheelersOfSt.James,#ERROR!,#ERROR!,97143860899,,
AlForno,#ERROR!,#ERROR!,97143882784,,
SonamuRestaurant,#ERROR!,#ERROR!,97142387777,,
BarbecueDelights,#ERROR!,#ERROR!,97144343443,,
Roberto's,#ERROR!,#ERROR!,97143860066,,
Steaky,#ERROR!,#ERROR!,97144548998,,
Tribes,#ERROR!,#ERROR!,97143950660,,
RoyalChina,#ERROR!,#ERROR!,97143545543,,
Medley,#ERROR!,#ERROR!,97146038080,,
GoanCoastalCurries,#ERROR!,#ERROR!,97143795238,,
Hakkasan,#ERROR!,#ERROR!,97143848484,,
Dante,#ERROR!,#ERROR!,97144299999,,
Vivaldi,#ERROR!,#ERROR!,97142071750,,
At.Mosphere,#ERROR!,#ERROR!,97148883444,,
TheDBar&Grill,#ERROR!,#ERROR!,97143780800,,
Kris,#ERROR!,#ERROR!,97143771111,,
Hukama,#ERROR!,#ERROR!,97148883444,,
IndoThai,#ERROR!,#ERROR!,97143080000,,
Taqado,#ERROR!,#ERROR!,97143851171,,
Riva,#ERROR!,#ERROR!,97144309466,,
Saladicious,#ERROR!,#ERROR!,97143455822,,
UrbanBistro,#ERROR!,#ERROR!,97143624330,,
Ewaan,#ERROR!,#ERROR!,97148883444,,
AlMakan,#ERROR!,#ERROR!,97143686593,,
ApronsAndHammers,#ERROR!,#ERROR!,97144547097,,
Observatory,#ERROR!,#ERROR!,97143194000,,
TheChinaClub,#ERROR!,#ERROR!,97142057333,,
Leila,#ERROR!,#ERROR!,97142515161,,
MazinaRestautant,#ERROR!,#ERROR!,97144367777,,
NA3NA3,#ERROR!,#ERROR!,97148883444,,
ZhengHes,#ERROR!,#ERROR!,97143663760,,
IBNBattutaGateFridayBrunch,#ERROR!,#ERROR!,97144445525,,
WokIn,#ERROR!,#ERROR!,97144440441,,
AlDawaar,#ERROR!,#ERROR!,97143172222,,
Mahec,#ERROR!,#ERROR!,97147022615,,
TheStablesRacecourse,#ERROR!,#ERROR!,97143425571,,
MamaTani,#ERROR!,#ERROR!,97143854437,,
McGettigans'sIrishPub,#ERROR!,#ERROR!,97143560560,,
Shiba,#ERROR!,#ERROR!,97143813111,,
Asado,#ERROR!,#ERROR!,97148883444,,
SolisBeachClub,#ERROR!,#ERROR!,97144329848,,
Junsui,#ERROR!,#ERROR!,97143017777,,
LaCreParis,#ERROR!,#ERROR!,97143414747,,
FridayGardenBrunch,#ERROR!,#ERROR!,97143172222,,
BakerAndSpice,#ERROR!,#ERROR!,97144252240,,
IndoThai,#ERROR!,#ERROR!,97143080550,,
L'AmorosoRistoranteECafe,#ERROR!,#ERROR!,97144314909,,
Benihana,#ERROR!,#ERROR!,97147054285,,
AlForsan,#ERROR!,#ERROR!,97148096194,,
EnglishBrunch,#ERROR!,#ERROR!,97143669111,,
RedApron,#ERROR!,#ERROR!,97144429902,,
Frevo,#ERROR!,#ERROR!,97144573388,,
McGettigans,#ERROR!,#ERROR!,97142164172,,
BrandiPizzeria,#ERROR!,#ERROR!,97143253336,,
ShootersSteakHouse,#ERROR!,#ERROR!,97148836555,,
FoodVillageRestaurant,#ERROR!,555079580,555079580,,
BBQBrunchatExit36,#ERROR!,#ERROR!,97144299999,,
SheshBesh,#ERROR!,#ERROR!,97144503713,,
McGettigan's,#ERROR!,#ERROR!,97143780800,,
Asha'sOriginal,#ERROR!,#ERROR!,97143951231,,
StudentBiryaniUAE,#ERROR!,509036614,509036614,,
AlForsen,#ERROR!,#ERROR!,97148096202,,
AsianFlavorsRestaurant,#ERROR!,#ERROR!,97142359690,,
Nadumuttam,#ERROR!,#ERROR!,97143575552,,
365Restaurant,#ERROR!,#ERROR!,97143493365,,
SeafireBrunch,#ERROR!,#ERROR!,97144262626,,
FarsiRestaurant,#ERROR!,#ERROR!,97144503532,,
TheMedialLounge,#ERROR!,#ERROR!,971480086563,,
Silverfox,#ERROR!,#ERROR!,97143450245,,
LuckyBandraRestaurant,#ERROR!,#ERROR!,97143578773,,
IhopRestaurant,#ERROR!,#ERROR!,97143253223,,
DukkanFalafel,#ERROR!,#ERROR!,97148824315,,
CafeFunkieTown,#ERROR!,#ERROR!,97143689697,,
HotnSpicyDubai,#ERROR!,#ERROR!,97143688508,,
AlHamidiehRestaurant,#ERROR!,#ERROR!,97144541005,,
IrisDubai,,,,,
RedboxSrilankanFood,#ERROR!,#ERROR!,97142583318,,
Romano'sMacaroniGrill,#ERROR!,#ERROR!,97143308089,,
Brummanah,#ERROR!,#ERROR!,97142501550,,
SteaknShakeUAE,#ERROR!,#ERROR!,97143308180,,
SeafoodinaBucket,#ERROR!,#ERROR!,97143885219,,
Russo'sNewYorkPizzeria,#ERROR!,7138211322,7138211322,,
SenyarRestaurant,#ERROR!,#ERROR!,97143994141,,
MawlawiyahRestaurantandCafeLounge,#ERROR!,#ERROR!,97144562882,,
Margaux,#ERROR!,#ERROR!,97144397555,,
SupperclubDubai,#ERROR!,#ERROR!,97144511100,,
SummerPlaceRestaurantAndBar,#ERROR!,#ERROR!,97144084395,,
TheFarm,#ERROR!,#ERROR!,97143925660,,
LaParrilla,#ERROR!,#ERROR!,97143666730,,
TerraceatMangoTree,#ERROR!,#ERROR!,97144267313,,
Sublime,#ERROR!,#ERROR!,97143187130,,
TheGramercy,#ERROR!,#ERROR!,97144377511,,
Rosso,#ERROR!,#ERROR!,97144283088,,
DukkanFalafel,#ERROR!,#ERROR!,97148876220,,
Senyar,#ERROR!,#ERROR!,97145117309,,
Rococo,#ERROR!,#ERROR!,97144484848,,
IranZaminRestaurant&CafeinDubai,#ERROR!,#ERROR!,97144329661,,
HorizonLounge,#ERROR!,#ERROR!,97144084444,,
BenkayatJAL,#ERROR!,#ERROR!,97143080000,,
DukkanFalafel,#ERROR!,#ERROR!,97143573335,,
Bonsai,#ERROR!,#ERROR!,97143995000,,
Rare,#ERROR!,#ERROR!,97145057580,,
McGettigans,#ERROR!,#ERROR!,97143560400,,
JustSaladUAE,#ERROR!,#ERROR!,97143652222,,
Sheikh&Shake,#ERROR!,#ERROR!,97144522273,,
MaiTaiLounge,#ERROR!,#ERROR!,97143998993,,
HouseOfCurry,#ERROR!,#ERROR!,97143469740,,
SetWidad,#ERROR!,#ERROR!,97144213368,,
HallabBabelBahr,#ERROR!,#ERROR!,97144562881,,
HawaaAlWedianRestaurantAndCafe,#ERROR!,#ERROR!,97142999133,,
HouseOfCurry,#ERROR!,#ERROR!,97144270758,,
OnTheWoodBakery,#ERROR!,#ERROR!,97144512226,,
SpurSteakRanchesDubai,#ERROR!,#ERROR!,97142328866,,
YbyYabaniDubai,#ERROR!,#ERROR!,97143443371,,
AussieLegends,#ERROR!,#ERROR!,97143982222,,
PiccoloMondoBayDubai,#ERROR!,#ERROR!,97144475449,,
SultanBabaIskender,#ERROR!,#ERROR!,97142329070,,
MintLeafofLondon,#ERROR!,#ERROR!,97147060900,,
Gusto,#ERROR!,#ERROR!,971480048786,,
TraderVic'sFestivalCity,#ERROR!,#ERROR!,97142559000,,
HkayatRestaurant,#ERROR!,#ERROR!,97142959020,,
RodeoDrive,#ERROR!,#ERROR!,97143869617,,
RibsAndRumps,#ERROR!,#ERROR!,97144340468,,
LemonBarStar,#ERROR!,#ERROR!,97144341279,,
JohnnyRocketExpress,#ERROR!,#ERROR!,97143411527,,
Sugoi,#ERROR!,#ERROR!,97144340755,,
MoulayYoussef,#ERROR!,#ERROR!,97143469399,,
NordseeExpress,#ERROR!,#ERROR!,97143399499,,
KaramExpress,#ERROR!,#ERROR!,97143399011,,
SumoSalad,#ERROR!,#ERROR!,97143308063,,
LondonFishAndChips,#ERROR!,#ERROR!,97144340540,,
PadThai,#ERROR!,#ERROR!,97144461500,,
BajaFresh,#ERROR!,#ERROR!,97143308201,,
MagicWok,#ERROR!,#ERROR!,97144340763,,
PastaritOPizzaritO,#ERROR!,#ERROR!,97143253530,,
Mashawi,#ERROR!,#ERROR!,97144340530,,
CantinaMariachi,#ERROR!,#ERROR!,97143308358,,
KebabGrill44,#ERROR!,#ERROR!,97143697620,,
Fruitesca,#ERROR!,#ERROR!,97143398156,,
PitaPockets,#ERROR!,#ERROR!,97143609799,,
HotDogOnAStick,#ERROR!,#ERROR!,97143253989,,
Hatam,#ERROR!,#ERROR!,97142955155,,
TheCheesecakeFactory,#ERROR!,#ERROR!,97143253521,,
Zaytoni,#ERROR!,#ERROR!,97144329106,,
YoSushi,#ERROR!,#ERROR!,97143399083,,
TheNoodleHouse,#ERROR!,#ERROR!,97143884825,,
Scoozi,#ERROR!,#ERROR!,97143399406,,
JimmyTheGreek,#ERROR!,#ERROR!,97143399979,,
SwitchRestaurant,#ERROR!,#ERROR!,97143399131,,
StarMingling,#ERROR!,#ERROR!,97142221999,,
KaramBeirut,#ERROR!,#ERROR!,97143399789,,
McDonald's,#ERROR!,600588885,600588885,,
JapengoClub,#ERROR!,#ERROR!,97144341431,,
McDonald's,#ERROR!,600588885,600588885,,
DaVincisItalianRestaurant,#ERROR!,#ERROR!,97147028811,,
PotbellySandwichShop,#ERROR!,#ERROR!,97143253090,,
TirquazBistroAndGardenLounge,#ERROR!,#ERROR!,97143598888,,
LafayetteGourmet,#ERROR!,#ERROR!,97143399933,,
RedLobster,#ERROR!,#ERROR!,97143253131,,
SushiCounter,#ERROR!,#ERROR!,97143882245,,
Taza,#ERROR!,#ERROR!,97143882111,,
McDonald's,#ERROR!,600588885,600588885,,
BurgerKing,#ERROR!,#ERROR!,97142325592,,
Hardee's,#ERROR!,600569000,600569000,,
PapaJohn's,#ERROR!,#ERROR!,97142382765,,
MakeBusinessHub,#ERROR!,#ERROR!,97143929216,,
McDonald's,#ERROR!,600588885,600588885,,
Zuma,#ERROR!,#ERROR!,97144255660,,
Chicking,#ERROR!,#ERROR!,97142967231,,
PapaJohn's,#ERROR!,600520001,600520001,,
PapaJohn's,#ERROR!,#ERROR!,97142328838,,
Marrybrown,#ERROR!,#ERROR!,97142861405,,
YoSushi,#ERROR!,#ERROR!,97143637404,,
SumoSushi,#ERROR!,#ERROR!,97143914141,,
YoSushi,#ERROR!,#ERROR!,97143997708,,
PapaJohn's,#ERROR!,#ERROR!,97143978217,,
PapaJohn's,#ERROR!,#ERROR!,97143410490,,
PapaJohn's,#ERROR!,#ERROR!,97142843477,,
PizzaHut,#ERROR!,#ERROR!,97144342693,,
KFC,#ERROR!,600522252,600522252,,
PapaJohn's,,600520001,600520001,,
SumoSushi,#ERROR!,#ERROR!,97142830622,,
KingOfPhilly,#ERROR!,#ERROR!,97143750309,,
FlippinPizza,#ERROR!,#ERROR!,97142797662,,
IBNHAMIDOSeafood,#ERROR!,#ERROR!,97143958599,,
BilalAfghaniRestaurant,#ERROR!,#ERROR!,97144227922,,
IHOP-MOE,#ERROR!,#ERROR!,97143850891,,
IHOP,#ERROR!,#ERROR!,97143612410,,
PancakeAndWaffleHouse,#ERROR!,#ERROR!,97143443024,,
TGIFriday's,#ERROR!,#ERROR!,97142329227,,
Wendy's,,,,,
TGIFriday's,#ERROR!,#ERROR!,97143410030,,
RealMadridCafe,#ERROR!,#ERROR!,97142775625,,
BystroRestaurantDubai,#ERROR!,#ERROR!,97143368056,,
UrbanTadkaDubai,#ERROR!,#ERROR!,97144289422,,
KabanaRestaurant,#ERROR!,#ERROR!,97143881111,,
TGIFriday's,#ERROR!,#ERROR!,97143308396,,
Shawerme,#ERROR!,#ERROR!,97143866677,,
TheBurgerJoint,#ERROR!,#ERROR!,97144262626,,
RhythmnBites,#ERROR!,#ERROR!,97143583368,,
MonteCarloStarsRestaurant,#ERROR!,#ERROR!,97144533532,,
MasgoufDubai,#ERROR!,#ERROR!,97143420999,,
Subway,#ERROR!,#ERROR!,97144495333,,
Metro!,#ERROR!,#ERROR!,97143877777,,
Amaseena,#ERROR!,#ERROR!,97143186150,,
Maward,#ERROR!,#ERROR!,97148188545,,
IzaBadak,#ERROR!,#ERROR!,97142797668,,
Subway,#ERROR!,#ERROR!,97148833040,,
LaYoumal,#ERROR!,#ERROR!,97143750301,,
ClubWest,#ERROR!,#ERROR!,97142797655,,
HartisanRestaurant,#ERROR!,#ERROR!,97143991111,,
AlMashrabiaRestaurant,#ERROR!,#ERROR!,97143750359,,
Mandilicious,#ERROR!,#ERROR!,97148188512,,
LaYoumal,#ERROR!,#ERROR!,97143750305,,
Lebanos,#ERROR!,#ERROR!,97143740117,,
UNOChicagoGrill,#ERROR!,#ERROR!,97142845520,,
KababjiGrill,#ERROR!,#ERROR!,97144370122,,
AlMalouf,#ERROR!,#ERROR!,97144574063,,
BarracudaRestaurant,#ERROR!,#ERROR!,97144522278,,
Elezba,#ERROR!,#ERROR!,97148188505,,
RockNSolePlaice,#ERROR!,#ERROR!,97143953722,,
SUBites,#ERROR!,#ERROR!,97144390535,,
CastelloRestaurant,#ERROR!,#ERROR!,97143422280,,
AlMarhabaniMandi,#ERROR!,#ERROR!,97143949888,,
AroosDamascus,#ERROR!,#ERROR!,97142270202,,
DarElKamar,#ERROR!,#ERROR!,97143951933,,
PizzaHut,#ERROR!,#ERROR!,97142882718,,
Awani,#ERROR!,#ERROR!,97144248082,,
Nar,#ERROR!,#ERROR!,97148105625,,
Subway,#ERROR!,#ERROR!,97142363866,,
McDonald's,#ERROR!,#ERROR!,97142881643,,
SaroujaRestaurant&Cafe,#ERROR!,#ERROR!,97144214490,,
KaramBeirut,#ERROR!,#ERROR!,97143412202,,
AlMawal,#ERROR!,#ERROR!,97142826530,,
FairouzRestaurant,#ERROR!,#ERROR!,97143443024,,
AlSafadi,#ERROR!,#ERROR!,97143435333,,
KFC,#ERROR!,#ERROR!,97142881425,,
KababErbilIraqi,#ERROR!,#ERROR!,97142720843,,
Subway,#ERROR!,#ERROR!,97144512888,,
MarahebMandi&Madfoon,#ERROR!,#ERROR!,97142514442,,
TheKebabShop,#ERROR!,#ERROR!,97144475456,,
BayetAlFatayer,#ERROR!,#ERROR!,97143420302,,
Absheron,#ERROR!,#ERROR!,97144542738,,
FonografRestaurant,#ERROR!,#ERROR!,97144231023,,
Haretna,#ERROR!,#ERROR!,97143889588,,
AsateerRestaurant,#ERROR!,#ERROR!,97144491155,,
BarcodeRestaurant,#ERROR!,#ERROR!,97143806191,,
AlQaherah1940Restaurant,#ERROR!,#ERROR!,97148001940,,
AlMerkaaz,#ERROR!,#ERROR!,97143688188,,
AlSafadi,#ERROR!,#ERROR!,97142279922,,
Loui'sRestaurant,#ERROR!,#ERROR!,97144572411,,
EvaKana,#ERROR!,#ERROR!,97142843030,,
AlKhawaliRestaurant,#ERROR!,#ERROR!,97143458989,,
YeldizlarRestaurant,#ERROR!,#ERROR!,97144470670,,
Mezzerie,#ERROR!,#ERROR!,97148182153,,
JustFalafel,#ERROR!,#ERROR!,97144099000,,
ArzLebanon,#ERROR!,#ERROR!,97144512288,,
SamaLounge,#ERROR!,#ERROR!,97144398888,,
MaharebMandi&Madfoon,#ERROR!,#ERROR!,97143469996,,
AlMansourDhow,#ERROR!,#ERROR!,97142057333,,
AlHakawati,#ERROR!,#ERROR!,97148853991,,
AlShorfa,#ERROR!,#ERROR!,97144525254,,
AlMaskoofAlIraqi,#ERROR!,#ERROR!,97142972288,,
AlRawsha,#ERROR!,#ERROR!,97143851202,,
BashMankoush,#ERROR!,#ERROR!,97144539977,,
AlDiwan,#ERROR!,#ERROR!,97142051336,,
FwaneesRestaurant,#ERROR!,#ERROR!,97144430046,,
Caesars,#ERROR!,#ERROR!,97142617700,,
JoodMandy,#ERROR!,#ERROR!,97142888724,,
HattabKitchen,#ERROR!,#ERROR!,97144310990,,
BaitJadi,#ERROR!,#ERROR!,97144477640,,
DarAlBaba,#ERROR!,#ERROR!,97143688140,,
AlFarooj,,,,,
DoaWeDwaana,#ERROR!,#ERROR!,97144212770,,
Darya,#ERROR!,#ERROR!,97147033333,,
ElPasha,#ERROR!,#ERROR!,97144214945,,
FourSeasonRestaurant,#ERROR!,#ERROR!,97143255444,,
WardatRestaurant,#ERROR!,#ERROR!,97144521188,,
Masco'sEverFine,#ERROR!,#ERROR!,97142999705,,
OperationFalafel,#ERROR!,#ERROR!,97144243098,,
